,Team/Year,FT,2PT,3PT,FTagainst,2PTagainst,3Ptagainst
8057,2022 Georgia St.,19.6629213483146,48.6516853932584,31.685393258427,18.6583990980834,47.0124013528749,34.3291995490417
8058,2022 Georgia Tech,14.8661567877629,54.5889101338432,30.5449330783939,18.5888738127544,51.2890094979647,30.1221166892809
8059,2022 Gonzaga,15.6989247311828,56.1290322580645,28.1720430107527,15.5733836715432,54.5540349221331,29.8725814063237
8060,2022 Grambling St.,21.0769230769231,55.6923076923077,23.2307692307692,22.2785977859779,47.4169741697417,30.3044280442804
8061,2022 Grand Canyon,17.2954434100931,48.6036256736894,34.1009309162175,20.8008898776418,54.1713014460512,25.027808676307
8062,2022 Green Bay,19.6619718309859,55.3239436619718,25.0140845070423,18.6633663366337,53.5643564356436,27.7722772277228
8063,2022 Hampton,22.4116930572473,50.5481120584653,27.0401948842875,20.989668297988,54.0511147362697,24.9592169657423
8064,2022 Hartford,15.1745747538048,44.9418084153984,39.8836168307968,16.9337375487224,50.0649631875271,33.0012992637505
8065,2022 Harvard,14.25,50.125,35.625,18.6219739292365,46.927374301676,34.4506517690875
8066,2022 Hawaii,19.3344807802639,46.5863453815261,34.07917383821,19.6779964221825,56.5295169946333,23.7924865831843
8067,2022 High Point,18.1864493122771,54.3046357615894,27.5089149261335,19.2307692307692,53.4566699123661,27.3125608568647
8068,2022 Hofstra,13.9262472885033,49.6312364425163,36.4425162689805,15.0918047469772,46.7532467532468,38.1549484997761
8069,2022 Holy Cross,18.4253690541279,55.6588299617277,25.9158009841443,16.5629487793202,55.433221637147,28.0038295835328
8070,2022 Houston,15.4008438818565,53.1645569620253,31.4345991561181,22.346618898343,44.6036721898791,33.0497089117779
8071,2022 Houston Baptist,21.6759776536313,52.1787709497207,26.145251396648,20.4637096774194,50.5040322580645,29.0322580645161
8072,2022 Howard,21.1598746081505,44.8275862068966,34.012539184953,19.7537473233405,52.4625267665953,27.7837259100642
8073,2022 IUPUI,16.5342960288809,53.5740072202166,29.8916967509025,20.9100758396533,45.6121343445287,33.477789815818
8074,2022 Idaho,20.10556621881,47.5047984644914,32.3896353166987,17.7835051546392,55.9278350515464,26.2886597938144
8075,2022 Idaho St.,19.2439862542955,48.7972508591065,31.9587628865979,19.533961328706,52.057511155181,28.408527516113
8076,2022 Illinois,17.7117263843648,46.2540716612378,36.0342019543974,17.9891794409378,56.7177637511271,25.2930568079351
8077,2022 Illinois Chicago,13.6847195357834,48.4526112185687,37.862669245648,19.3171188026193,56.688493919551,23.9943872778297
8078,2022 Illinois St.,18.5120350109409,49.1903719912473,32.2975929978118,19.082332761578,50.1715265866209,30.746140651801
8079,2022 Incarnate Word,18.6305732484076,42.9936305732484,38.3757961783439,15.8081705150977,54.6181172291297,29.5737122557726
8080,2022 Indiana,18.8054882970137,56.2550443906376,24.9394673123487,20.0777202072539,45.5958549222798,34.3264248704663
8081,2022 Indiana St.,16.8674698795181,46.8308014667365,36.3017286537454,16.1086851043183,50.5579815623484,33.3333333333333
8082,2022 Iona,20.3062046736503,51.4101531023368,28.2836422240129,20.4063604240283,53.886925795053,25.7067137809187
8083,2022 Iowa,17.4290484140234,49.4156928213689,33.1552587646077,15.807962529274,53.864168618267,30.327868852459
8084,2022 Iowa St.,15.8536585365854,53.5714285714286,30.5749128919861,21.5623572407492,51.4390132480585,26.9986295111923
8085,2022 Jackson St.,15.6369600874795,58.9393110989612,25.4237288135593,20.9266802443992,55.2953156822811,23.6761710794297
8086,2022 Jacksonville,17.9354094579008,54.9019607843137,27.1626297577855,19.0418435415403,46.2098241358399,34.7483323226198
8087,2022 Jacksonville St.,17.0754716981132,45.2830188679245,37.6415094339623,14.7117296222664,46.5208747514911,38.7673956262425
8088,2022 James Madison,17.4627632254751,53.1073446327684,29.4298921417566,16.1163134549039,46.6239526860522,37.2597338590439
8089,2022 Kansas,17.7372962607862,54.8418024928092,27.4209012464046,17.8438661710037,54.275092936803,27.8810408921933
8090,2022 Kansas St.,17.8588125292193,45.5352968676952,36.6058906030856,18.364418938307,51.6499282639885,29.9856527977044
8091,2022 Kennesaw St.,15.882048629074,50.5949301603725,33.5230212105535,18.9516129032258,46.5725806451613,34.4758064516129
8092,2022 Kent St.,19.6236559139785,49.1935483870968,31.1827956989247,20.8138447146866,46.2114125350795,32.9747427502339
8093,2022 Kentucky,16.068122917438,60.9403924472418,22.9914846353203,16.3499779054353,54.0874944763588,29.5625276182059
8094,2022 LIU,17.6250584385227,50.6778868630201,31.6970546984572,18.1354359925788,48.330241187384,33.5343228200371
8095,2022 LSU,19.8216457235509,53.4252128090799,26.7531414673693,22.4025974025974,43.7847866419295,33.8126159554731
8096,2022 La Salle,15.3086419753086,50.7654320987654,33.9259259259259,17.9869524697111,49.5806150978565,32.4324324324324
8097,2022 Lafayette,12.3780174627632,48.7930148947098,38.828967642527,14.2520056630486,52.760736196319,32.9872581406324
8098,2022 Lamar,16.7883211678832,57.2992700729927,25.9124087591241,20.4795204795205,45.3546453546454,34.1658341658342
8099,2022 Lehigh,15.188679245283,49.1509433962264,35.6603773584906,18.9554254840162,57.5416479063485,23.5029266096353
8100,2022 Liberty,16.3720930232558,40.9302325581395,42.6976744186046,19.047619047619,45.9979736575481,34.9544072948328
8101,2022 Lipscomb,18.9503019043196,48.3046911286577,32.7450069670228,13.7841352405722,47.334200260078,38.8816644993498
8102,2022 Little Rock,19.7877652933833,47.8152309612984,32.3970037453184,16.3925729442971,49.867374005305,33.7400530503979
8103,2022 Long Beach St.,22.0489977728285,51.4922048997773,26.4587973273942,16.5202108963093,50.0,33.4797891036907
8104,2022 Longwood,20.0,46.6037735849057,33.3962264150943,16.0430548436699,49.820604818042,34.1363403382881
8105,2022 Louisiana,20.6084396467125,48.4789008832188,30.9126594700687,22.0964566929134,50.8858267716535,27.0177165354331
8106,2022 Louisiana Monroe,15.6781846312532,54.7705002578649,29.5513151108819,18.5308056872038,48.6255924170616,32.8436018957346
8107,2022 Louisiana Tech,17.9509632224168,48.9492119089317,33.0998248686515,17.5058823529412,49.8823529411765,32.6117647058824
8108,2022 Louisville,14.7632311977716,50.974930362117,34.2618384401114,17.2982612572448,49.9331252786447,32.7686134641106
8109,2022 Loyola Chicago,16.7602591792657,46.5658747300216,36.6738660907127,18.4848484848485,50.9090909090909,30.6060606060606
8110,2022 Loyola MD,14.621409921671,54.2036553524804,31.1749347258486,17.6867219917012,51.0373443983403,31.2759336099585
8111,2022 Loyola Marymount,17.7685950413223,51.2396694214876,30.9917355371901,18.4046131667468,52.1864488226814,29.4089380105718
8112,2022 Maine,13.299556681444,53.4515516149462,33.2488917036099,17.7789363920751,51.7205422314911,30.5005213764338
8113,2022 Manhattan,23.9763196842625,52.7873704982733,23.2363098174642,19.0921853065044,54.6560598970519,26.2517547964436
8114,2022 Marist,15.1236063984489,52.1570528356762,32.7193407658749,17.6528117359413,47.4327628361858,34.9144254278729
8115,2022 Marquette,15.7028281975517,49.4723512030393,34.824820599409,18.0628272251309,51.8324607329843,30.1047120418848
8116,2022 Marshall,14.8541114058355,54.6419098143236,30.5039787798408,17.5249169435216,53.8205980066445,28.6544850498339
8117,2022 Maryland,20.6607929515419,50.1321585903084,29.2070484581498,15.3336279275298,49.6685815289439,34.9977905435263
8118,2022 Maryland Eastern Shore,17.9946879150066,45.5511288180611,36.4541832669323,19.3450576106731,49.7271073377805,30.9278350515464
8119,2022 Massachusetts,19.4880264244426,42.8571428571429,37.6548307184145,16.1729383506805,53.3226581265012,30.5044035228183
8120,2022 McNeese St.,20.1408450704225,54.6478873239437,25.2112676056338,21.9784946236559,51.4408602150538,26.5806451612903
8121,2022 Memphis,20.0403225806452,55.1612903225806,24.7983870967742,19.8226164079823,44.7893569844789,35.3880266075388
8122,2022 Mercer,17.6933765632237,47.4293654469662,34.8772579898101,16.3750560789592,48.6316733961418,34.9932705248991
8123,2022 Merrimack,15.3454133635334,49.4903737259343,35.1642129105323,19.7557089750398,52.3632501327669,27.8810408921933
8124,2022 Miami FL,16.703216374269,55.1169590643275,28.1798245614035,13.8301959277756,53.3230887437572,32.8467153284672
8125,2022 Miami OH,15.8485273492286,47.6858345021038,36.4656381486676,17.067635043123,48.479346345892,34.453018610985
8126,2022 Michigan,17.3684210526316,56.7611336032389,25.8704453441296,15.8898305084746,55.5084745762712,28.6016949152542
8127,2022 Michigan St.,17.7239523260284,52.0569011918493,30.2191464821223,17.2635814889336,52.0724346076459,30.6639839034205
8128,2022 Middle Tennessee,20.1008925106713,46.953822273962,32.9452852153667,22.4043715846995,49.0962589323245,28.499369482976
8129,2022 Milwaukee,17.3586793396698,53.8269134567284,28.8144072036018,19.0777576853526,45.1175406871609,35.8047016274864
8130,2022 Minnesota,14.3283582089552,50.7462686567164,34.9253731343284,13.776493256262,56.7437379576108,29.4797687861272
8131,2022 Mississippi,17.0642201834862,52.3853211009174,30.5504587155963,16.2039144287665,55.2571688666363,28.5389167045972
8132,2022 Mississippi St.,21.661101836394,58.6811352253756,19.6577629382304,17.1403197158082,49.5559502664298,33.303730017762
8133,2022 Mississippi Valley St.,18.7566418703507,49.5217853347503,31.721572794899,18.6396900559621,54.4984933275936,26.8618166164443
8134,2022 Missouri,19.0430159497342,57.3223779603673,23.6346060898985,19.7263901147396,50.2206531332745,30.0529567519859
8135,2022 Missouri St.,16.8316831683168,52.039603960396,31.1287128712871,17.8915135608049,49.6937882764654,32.4146981627297
8136,2022 Monmouth,22.0745820831547,50.1500214316331,27.7753964852122,20.2271734381826,46.4831804281346,33.2896461336828
8137,2022 Montana,23.1876861966236,48.9572989076465,27.8550148957299,23.1454005934718,51.6320474777448,25.2225519287834
8138,2022 Montana St.,21.8674211802749,48.9086499595796,29.2239288601455,21.6521739130435,49.9130434782609,28.4347826086957
8139,2022 Morehead St.,15.7102539981185,49.5766698024459,34.7130761994356,14.68671679198,55.5388471177945,29.7744360902256
8140,2022 Morgan St.,18.4633710541989,56.7004169148303,24.8362120309708,23.2102908277405,47.0917225950783,29.6979865771812
8141,2022 Mount St. Mary's,15.6400642742367,57.5254418853776,26.8344938403856,16.7721518987342,54.4303797468354,28.7974683544304
8142,2022 Murray St.,17.5898520084567,51.8393234672304,30.5708245243129,15.4786150712831,52.7494908350305,31.7718940936864
8143,2022 N.C. State,18.0222602739726,47.6883561643836,34.2893835616438,16.9904919388177,53.9892517569243,29.020256304258
8144,2022 NJIT,18.1714285714286,50.9714285714286,30.8571428571429,15.6517362858581,49.6225465525918,34.7257171615501
8145,2022 Navy,17.5376884422111,56.0804020100502,26.3819095477387,18.6305732484076,49.0445859872611,32.3248407643312
8146,2022 Nebraska,19.4882729211087,51.8550106609808,28.6567164179104,17.1110226820533,49.1046557898926,33.7843215280541
8147,2022 Nebraska Omaha,17.367639782286,51.7565561603167,30.8758040573973,19.6078431372549,47.0588235294118,33.3333333333333
8148,2022 Nevada,19.1073919107392,52.1617852161785,28.7308228730823,17.0567056705671,45.4545454545455,37.3987398739874
8149,2022 New Hampshire,14.3515850144092,47.6080691642651,38.0403458213257,16.5303738317757,50.0,33.4696261682243
8150,2022 New Mexico,19.8642533936652,48.5067873303167,31.6289592760181,20.0260642919201,53.7793223284101,26.1946133796699
8151,2022 New Mexico St.,18.8782489740082,48.9740082079343,32.1477428180575,19.0949776230731,47.0412729985082,33.8637493784187
8152,2022 New Orleans,23.921924648207,60.281434407626,15.796640944167,18.705035971223,50.2697841726619,31.0251798561151
8153,2022 Niagara,17.3298429319372,51.7277486910995,30.9424083769633,18.29587036069,50.4966021955044,31.2075274438055
8154,2022 Nicholls St.,11.3439635535308,57.7676537585421,30.8883826879271,21.2306247064349,48.1916392672616,30.5777360263034
8155,2022 Norfolk St.,20.7734258800198,50.6693108577095,28.5572632622707,19.0782422293676,45.5519828510182,35.3697749196141
8156,2022 North Alabama,17.1462829736211,49.400479616307,33.4532374100719,21.6604576902608,51.5167642362959,26.8227780734433
8157,2022 North Carolina,18.3673469387755,49.2429229756419,32.3897300855826,13.7769784172662,53.7410071942446,32.4820143884892
8158,2022 North Carolina A&T,16.6404199475066,54.6981627296588,28.6614173228346,20.6010664081435,46.2433349491033,33.1555986427533
8159,2022 North Carolina Central,20.8947081287507,53.2460447354064,25.8592471358429,23.5172769468798,44.7653429602888,31.7173800928314
8160,2022 North Dakota,19.7895791583166,42.4849699398798,37.7254509018036,15.8777969018933,54.302925989673,29.8192771084337
8161,2022 North Dakota St.,19.673577415086,50.0220555800618,30.3043670048522,16.7127071823204,55.8011049723757,27.4861878453039
8162,2022 North Florida,18.7294633077766,40.8543263964951,40.4162102957284,16.7313288069835,56.9350145489816,26.3336566440349
8163,2022 North Texas,19.3146417445483,45.1713395638629,35.5140186915888,19.4100294985251,58.2890855457227,22.3008849557522
8164,2022 Northeastern,18.314099347717,50.0752634219769,31.6106372303061,15.7329598506069,53.3146591970121,30.952380952381
8165,2022 Northern Arizona,16.3525216505349,46.0519612837494,37.5955170657157,19.2427616926503,50.1559020044543,30.6013363028953
8166,2022 Northern Colorado,16.2222222222222,45.1111111111111,38.6666666666667,17.3626373626374,53.1868131868132,29.4505494505494
8167,2022 Northern Illinois,19.1367654706188,53.5621424856994,27.3010920436817,22.5535880708294,50.3261882572227,27.1202236719478
8168,2022 Northern Iowa,19.8426573426573,45.541958041958,34.6153846153846,13.3182844243792,45.2370203160271,41.4446952595937
8169,2022 Northern Kentucky,16.0852713178295,47.8682170542636,36.046511627907,16.0081053698075,51.1651469098278,32.8267477203647
8170,2022 Northwestern,15.5616942909761,49.9079189686924,34.5303867403315,19.8772426817753,44.2870632672332,35.8356940509915
8171,2022 Northwestern St.,15.0553150553151,54.6416546416546,30.3030303030303,19.2147034252297,53.968253968254,26.8170426065163
8172,2022 Notre Dame,16.0,46.530612244898,37.469387755102,13.5667396061269,56.6301969365427,29.8030634573304
8173,2022 Oakland,21.4483394833948,48.8007380073801,29.7509225092251,13.1390348781653,52.7472527472527,34.1137123745819
8174,2022 Ohio,18.4578505793048,44.7463044346784,36.7958449860168,17.5757575757576,53.5930735930736,28.8311688311688
8175,2022 Ohio St.,18.8922284242164,48.7762988407042,32.3314727350794,18.2825484764543,50.415512465374,31.3019390581717
8176,2022 Oklahoma,15.7633429871742,51.2205213074059,33.0161357054199,16.3884007029877,55.7996485061511,27.8119507908612
8177,2022 Oklahoma St.,18.6250609458801,57.8254509995124,23.5494880546075,19.8477157360406,45.8883248730964,34.2639593908629
8178,2022 Old Dominion,19.7361993160723,60.771861260381,19.4919394235467,16.6906474820144,44.6043165467626,38.705035971223
8179,2022 Oral Roberts,13.3274879438843,45.2433143358176,41.4291977202981,14.5938503900872,55.2547039926572,30.1514456172556
8180,2022 Oregon,16.5107767385116,54.0870272468483,29.4021960146401,17.189460476788,52.6976160602258,30.1129234629862
8181,2022 Oregon St.,16.5800661313179,58.4789796882381,24.940954180444,15.8959537572254,51.2799339388935,32.8241123038811
8182,2022 Pacific,19.2771084337349,53.4501642935378,27.2727272727273,16.4403491755577,45.5868089233754,37.9728419010669
8183,2022 Penn,14.6256817055032,51.7600396628656,33.6142786316311,16.4221486038807,51.7747278750592,31.8031235210601
8184,2022 Penn St.,13.6794807788318,49.0264603095357,37.2940589116326,16.5260545905707,48.9330024813896,34.5409429280397
8185,2022 Pepperdine,15.2371825586967,52.9947292764734,31.7680881648299,17.6275404396516,54.2513479883866,28.1211115719618
8186,2022 Pittsburgh,22.7018791264601,51.0919248349416,26.2061960385983,16.712580348944,45.2708907254362,38.0165289256198
8187,2022 Portland,21.0094909404659,47.02329594478,31.9672131147541,16.1745827984596,48.780487804878,35.0449293966624
8188,2022 Portland St.,19.9421965317919,54.3352601156069,25.7225433526012,20.6088992974239,48.3372365339578,31.0538641686183
8189,2022 Prairie View A&M,21.8433670751199,50.7192328183271,27.3308470964305,22.6589034449296,48.5201358563804,28.82096069869
8190,2022 Presbyterian,18.667371760973,55.6319407720783,25.7006874669487,21.7626784835057,45.8887247661251,32.3485967503693
8191,2022 Princeton,10.7223989095866,48.5233984552476,40.7542026351658,13.4424603174603,59.9206349206349,26.6369047619048
8192,2022 Providence,21.228813559322,47.8813559322034,30.8898305084746,16.8498168498169,54.029304029304,29.1208791208791
8193,2022 Purdue,19.3801089918256,48.433242506812,32.1866485013624,13.6650868878357,50.7898894154818,35.5450236966825
8194,2022 Purdue Fort Wayne,16.0883280757098,46.0567823343849,37.8548895899054,14.9199084668192,51.441647597254,33.6384439359268
8195,2022 Quinnipiac,17.0984455958549,46.1610927932171,36.7404616109279,16.3123844731978,49.7227356746765,33.9648798521257
8196,2022 Radford,16.8963451168364,50.5692031156381,32.5344517675255,20.7391064533922,49.3105350248207,29.9503585217871
8197,2022 Rhode Island,18.100447538538,58.1800099453008,23.7195425161611,20.5612244897959,44.3877551020408,35.0510204081633
8198,2022 Rice,17.4377224199288,46.797153024911,35.7651245551601,12.9355400696864,57.404181184669,29.6602787456446
8199,2022 Richmond,17.8843226788432,49.0106544901065,33.1050228310502,14.3759873617694,54.1074249605055,31.5165876777251
8200,2022 Rider,18.0046403712297,58.1902552204176,23.8051044083527,19.0219829519964,43.6967249887842,37.2812920592194
8201,2022 Robert Morris,17.3974540311174,57.1428571428571,25.4596888260255,16.4172723386062,52.415562206071,31.1671654553228
8202,2022 Rutgers,15.5565693430657,57.2080291970803,27.235401459854,17.5669328323156,48.1916392672616,34.2414279004227
8203,2022 SIU Edwardsville,20.4295704295704,53.3466533466533,26.2237762237762,21.8692449355433,46.5009208103131,31.6298342541436
8204,2022 SMU,20.6075533661741,44.9096880131363,34.4827586206897,16.568848758465,54.9887133182844,28.4424379232506
8205,2022 Sacramento St.,16.6475315729047,53.3869115958668,29.9655568312285,18.8247529901196,52.0020800832033,29.1731669266771
8206,2022 Sacred Heart,15.210043457267,51.4727184934814,33.3172380492516,13.7414965986395,53.6054421768707,32.6530612244898
8207,2022 Saint Joseph's,13.1163708086785,47.2386587771203,39.6449704142012,16.6023166023166,57.3359073359073,26.0617760617761
8208,2022 Saint Louis,19.7321780228436,54.0370224497834,26.230799527373,18.4754521963824,52.4547803617571,29.0697674418605
8209,2022 Saint Mary's,14.4289450741064,54.3156059285092,31.2554489973845,15.8753709198813,58.7537091988131,25.3709198813056
8210,2022 Saint Peter's,21.689497716895,52.4200913242009,25.8904109589041,25.2768415984593,47.8574867597496,26.865671641791
8211,2022 Sam Houston St.,13.53001017294,48.3214649033571,38.148524923703,20.7361327112494,45.8268532918611,33.4370139968896
8212,2022 Samford,16.9180018850141,48.444863336475,34.6371347785108,17.7942539388323,43.8368860055607,38.368860055607
8213,2022 San Diego,16.235167206041,59.9784250269687,23.7864077669903,15.0526843953838,61.0135474159558,23.9337681886603
8214,2022 San Diego St.,18.1079789775442,54.3717152412805,27.5203057811753,19.3010752688172,49.5698924731183,31.1290322580645
8215,2022 San Francisco,15.6411274315204,47.7967447399762,36.5621278285034,19.9011680143756,57.59209344115,22.5067385444744
8216,2022 San Jose St.,12.9066666666667,46.6133333333333,40.48,15.4160982264666,55.6616643929059,28.9222373806276
8217,2022 Santa Clara,16.156862745098,55.843137254902,28.0,14.2857142857143,55.6257901390645,30.0884955752212
