seed,Team/Year,AdjTempo,AdjOE,AdjDE,AdjEM,OppeFGPct,OppTOPct,OppORPct,OppFTRate,eFGPct,TOPct,ORPct,FTRate
11.0,2022 Notre Dame,65.7294,111.997,98.3632,13.6336,49.0317775571003,15.1157089895501,24.7088186356073,22.1946375372393,53.9590980597798,15.5564002137352,22.089825847846,27.2679601468275
7.0,2022 Ohio St.,64.9727,116.627,100.804,15.8224,47.5806451612903,15.4783095304714,28.6585365853659,29.1397849462366,54.2816091954023,17.0499532674116,29.3279022403259,33.3908045977011
4.0,2022 Providence,65.193,111.929,98.0491,13.8797,46.3265306122449,15.5613064731652,27.3983739837398,26.9897959183673,50.0,17.0046740300965,30.3400174367916,37.0091447014524
3.0,2022 Purdue,65.764,121.268,98.9804,22.2872,49.123595505618,14.0878988561108,23.7845923709798,21.5730337078652,56.5186246418338,17.4593618302228,35.2136752136752,38.2043935052531
12.0,2022 Richmond,66.8627,109.146,99.3205,9.82501,50.4890544946437,18.9695282027269,27.4603174603175,23.3814625058221,51.0890151515151,14.3865539520681,22.4261771747805,31.0132575757576
11.0,2022 Rutgers,64.9317,106.375,95.5107,10.8648,48.5611510791367,17.654965165486,26.8226822682268,28.5556170448257,49.8653017241379,17.3262823033625,29.6195652173913,26.239224137931
5.0,2022 Saint Mary's,63.493,109.764,89.9554,19.8082,48.2690124858116,19.2371206897551,21.7017208413002,25.1418842224745,52.7121374865736,16.9193953054472,27.3261508325171,23.3082706766917
15.0,2022 Saint Peter's,65.9614,98.7512,94.4758,4.27548,44.2417331812999,20.5403092307519,28.9541918755402,41.1630558722919,47.4806201550388,20.0898638528845,30.8707124010554,37.4307862679956
8.0,2022 San Diego St.,65.2809,104.106,85.9549,18.151,44.0951821386604,21.9010903242591,27.321911632101,31.0223266745006,48.6655309483248,19.3467514959438,29.4943820224719,31.1186825667235
10.0,2022 San Francisco,68.6767,110.756,92.3886,18.3679,47.0696937697994,18.3717502296469,23.9520958083832,32.9989440337909,53.0984507746127,17.9017752237722,29.9488054607509,28.535732133933
8.0,2022 Seton Hall,67.2574,108.487,93.5199,14.967,45.6438356164384,18.5224262033715,29.1194420226678,27.7808219178082,47.2117962466488,17.6783662751166,32.2691975841242,30.5093833780161
13.0,2022 South Dakota St.,69.4008,116.763,105.32,11.4429,51.3533107781537,15.8196391937906,24.3153526970954,21.2663122281295,59.2487046632124,15.2697586870545,23.6633663366337,34.6113989637306
9.0,2022 TCU,65.834,108.261,93.3525,14.909,47.4186886938565,18.5883898567326,26.126878130217,26.9488900361384,48.7009679062659,21.367962171758,37.8956372968349,31.4314824248599
3.0,2022 Tennessee,67.1668,111.439,86.1987,25.2399,46.4173640167364,22.9305678930733,27.2277227722772,31.4853556485356,50.6644518272425,17.7247092362675,32.4582338902148,28.9511153298529
6.0,2022 Texas,63.0969,111.812,91.4059,20.4063,47.0433255269321,22.9737919784309,29.7101449275362,39.1100702576112,50.0795334040297,17.7627740740531,31.6399286987522,31.9724284199364
16.0,2022 Texas A&M Corpus Chris,68.9287,96.9771,103.288,-6.3107,48.9711934156379,22.5976084941999,28.8104089219331,42.2692533803645,47.1520687802257,19.6500943427825,34.018851756641,37.990327780763
16.0,2022 Texas Southern,67.6207,98.1424,99.4749,-1.33245,45.3290870488323,17.2895212991713,27.9411764705882,33.3864118895966,48.1661272923409,21.3550159715862,33.01393728223,33.6030204962244
3.0,2022 Texas Tech,66.455,109.701,85.0595,24.641,45.7511380880121,23.2410313455961,25.8714175058095,31.866464339909,52.6277372262774,19.8244010964999,33.106960950764,35.1338199513382
12.0,2022 UAB,68.7871,112.489,98.456,14.0333,48.3342147012163,21.0721302874397,27.4809160305344,31.3061872025383,52.8306490971205,16.4037111790435,33.2191780821918,29.3313811615422
4.0,2022 UCLA,65.5444,116.076,91.2287,24.8472,47.6386036960986,19.4218823392813,25.273799494524,28.2854209445585,50.5353817504655,13.2153242873805,31.394422310757,29.4227188081937
7.0,2022 USC,66.022,110.473,96.0232,14.4494,44.6782776971456,14.4056844051977,26.7477203647416,26.8021286889211,51.1988011988012,17.9530301145858,33.4731543624161,30.9190809190809
13.0,2022 Vermont,64.9527,110.775,97.7084,13.0669,47.705914870094,16.9130253463695,18.8057040998217,23.2725262576009,57.1311921611323,14.6888466706825,23.6602628918099,26.7283614589004
2.0,2022 Villanova,62.55,117.95,93.8397,24.1107,47.2761724301279,18.4369812021159,28.8770053475936,24.964471814306,51.5471167369902,15.5085121521154,31.1853619729515,29.7702766057196
11.0,2022 Virginia Tech,62.9067,114.268,96.4045,17.8634,48.9394723228143,18.6785675410907,26.219512195122,25.6078634247284,55.1489146895507,17.0240557309241,27.8538812785388,24.4825845532559
3.0,2022 Wisconsin,66.466,110.398,94.8142,15.5839,48.9304812834225,17.0524577929054,24.4206773618538,27.1657754010695,47.7213878819265,12.9815792747051,26.0135135135135,32.4184360435008
16.0,2022 Wright St.,68.4334,106.365,107.231,-0.866069,51.5136953387794,18.6043652643387,30.0167224080268,26.0932244113407,51.7391304347826,17.6618533676872,30.9584393553859,31.5942028985507
12.0,2022 Wyoming,66.0062,110.173,97.0777,13.0956,47.128815312985,15.6715743835245,24.5614035087719,24.7801345059493,52.3132664437012,17.0264655406016,25.515947467167,37.0680044593088
14.0,2022 Yale,68.6807,101.474,99.2392,2.23432,48.8876212207644,18.2012658153044,26.7452402538531,32.0593268682259,49.7123130034522,18.3903698757232,25.8064516129032,32.1634062140391
1.0,2023 Alabama,72.7469,116.097,88.5549,27.5425,41.3070800167574,15.8283679730845,27.9012345679012,32.6351068286552,52.1175453759723,18.673097700966,34.2049469964664,36.6464995678479
2.0,2023 Arizona,72.3118,119.979,97.1195,22.8595,47.0893501805054,16.9290971311858,26.0869565217391,25.4963898916968,56.4913127413127,18.3824070937238,30.7161345987921,35.8108108108108
11.0,2023 Arizona St.,68.4035,107.586,95.2101,12.3762,46.5410305343511,20.1112090122111,31.4966492926284,33.4923664122137,48.4049930651872,16.8058023824813,29.1728212703102,31.2066574202497
8.0,2023 Arkansas,69.6808,112.596,93.9677,18.6287,47.1693386773547,20.4570313654773,27.906976744186,39.4789579158317,50.9209888511876,18.0526403957391,30.7248764415157,39.2632089190499
9.0,2023 Auburn,67.6112,112.689,95.2408,17.4484,45.7083764219235,18.8662131519274,32.3886639676113,38.8831437435367,49.4977398292315,17.6710684273709,32.8358208955224,36.3134103465595
3.0,2023 Baylor,66.551,121.852,101.871,19.9811,51.5772870662461,19.9324415619511,30.8597285067873,31.2828601472135,53.2192130812468,17.8570463450885,34.419014084507,36.7910066428206
10.0,2023 Boise St.,66.5002,110.969,93.8352,17.1342,47.5466666666667,17.5402197013452,24.0034662045061,27.5733333333333,51.6498137307078,16.6430217626575,27.1729185727356,30.335284725918
12.0,2023 Charleston,70.9567,111.378,99.6171,11.7607,47.8807294233613,19.3075280794579,25.4486133768352,24.9383932971907,51.098644226274,16.6671823591902,34.6330275229358,32.7255726975222
15.0,2023 Colgate,67.8783,112.963,107.67,5.29267,52.1989005497251,17.7188593213547,24.5021645021645,20.039980009995,58.2059123343527,15.0328708667728,25.1661918328585,27.3700305810398
4.0,2023 Connecticut,66.6901,119.437,94.0686,25.3686,44.4289044289044,18.4911693414162,26.0086455331412,37.7622377622378,53.9434204886412,18.8662437702482,38.4382107657316,30.8186883840549
6.0,2023 Creighton,67.9808,114.621,93.9665,20.6545,47.1054888507719,13.872877168848,23.4701223902088,19.7255574614065,54.228280961183,16.6242019704911,25.2892561983471,28.3733826247689
12.0,2023 Drake,66.4238,109.84,97.3312,12.5086,46.923474663909,17.5174608311086,22.3793677204659,27.4043433298862,52.8659160696008,15.5327238896529,23.7668161434978,28.403275332651
5.0,2023 Duke,65.258,113.242,94.7531,18.4885,46.031746031746,16.5234249129721,26.040061633282,23.7133237133237,51.0859073359073,18.2560602619026,35.9102244389027,29.9227799227799
16.0,2023 Fairleigh Dickinson,68.7636,106.175,118.425,-12.2499,54.6714579055441,21.1041943055414,29.3429342934293,33.8809034907598,51.2558139534884,16.3690172466578,30.9466984884646,27.906976744186
9.0,2023 Florida Atlantic,68.4356,114.275,96.0455,18.2298,46.0707720588235,17.7370511660833,25.3807106598985,26.3327205882353,54.2974079126876,16.8718291579817,31.3526192337764,29.6043656207367
13.0,2023 Furman,68.4584,114.2,105.775,8.42507,50.6315789473684,18.1475306786193,27.336860670194,31.8421052631579,54.9533195020747,15.7424362513324,28.9661319073084,34.7510373443983
3.0,2023 Gonzaga,70.0663,124.004,99.6937,24.3101,51.4370437956204,17.8236579094898,25.5633255633256,26.0036496350365,57.5565610859729,14.8466044191846,31.2186978297162,34.1176470588235
14.0,2023 Grand Canyon,65.1541,112.317,106.325,5.99141,47.533748701973,15.1257154246989,30.4311774461028,33.1775700934579,52.7946873270614,18.1326347561149,30.1572617946346,36.8566685113448
1.0,2023 Houston,63.3299,118.387,89.5678,28.8196,42.6797723745473,21.0906931064486,27.6738967838444,35.7475426797724,52.2923286427599,15.4220483189446,37.1182458888019,28.869723104857
16.0,2023 Howard,68.9681,103.701,106.914,-3.21361,50.9358288770053,20.550041537318,31.9148936170213,33.9572192513369,51.8318965517241,22.9111101394779,33.7272727272727,32.1659482758621
9.0,2023 Illinois,69.3873,112.167,95.6864,16.4805,46.664943123061,18.488390885094,26.7441860465116,30.1447776628749,51.3617677286742,18.3591014383451,31.5789473684211,34.2754367934224
4.0,2023 Indiana,68.1266,114.651,97.2921,17.3586,47.1928982725528,16.2851356487242,28.9755351681957,29.7984644913628,53.5487028879099,16.7849352082758,28.1332164767748,29.4664708761625
13.0,2023 Iona,68.8987,110.856,99.1448,11.7114,46.2898406374502,20.8066184074457,30.6882591093117,30.9262948207171,51.6619850187266,15.1809720785936,31.5746753246753,28.9794007490637
8.0,2023 Iowa,69.5377,120.475,104.873,15.6021,53.2795156407669,18.2447005921997,27.3788150807899,23.8143289606458,51.6851227732306,13.984735123738,32.1486268174475,32.3062108810785
6.0,2023 Iowa St.,64.3155,109.884,91.5493,18.3345,49.8748435544431,25.0396250922678,26.5326633165829,40.8010012515645,49.9202975557917,19.5464715071268,33.8983050847458,27.8958554729012
1.0,2023 Kansas,69.2715,114.61,91.4741,23.1356,46.980504041845,20.2509744552635,28.7121212121212,31.0984308131241,52.6377217553688,17.4590925400719,28.7225386493084,29.8319327731092
3.0,2023 Kansas St.,70.2112,112.516,94.2021,18.3143,48.0917874396135,20.959040765528,30.3125,36.280193236715,52.3283725396063,19.293165066974,29.8821548821549,36.0537686029765
14.0,2023 Kennesaw St.,68.5425,106.304,102.661,3.64263,51.0698198198198,19.4542980166432,25.4410399257196,36.8243243243243,52.6893523600439,17.8479798317828,27.3308957952468,35.8946212952799
13.0,2023 Kent St.,68.0538,108.347,96.4498,11.8972,47.2995545657016,22.2480328485661,30.2101576182137,38.0846325167038,50.8016032064128,16.2716004951278,31.1918850380389,31.5130260521042
6.0,2023 Kentucky,66.0118,117.41,99.6115,17.7987,48.6262312078797,16.567400688487,25.0648228176318,29.9118714359772,50.6356968215159,17.4853833123873,39.202657807309,31.9315403422983
13.0,2023 Louisiana,68.4083,112.243,104.042,8.20091,50.5462909718229,18.3556047223539,26.3362487852284,34.1575618171363,52.8089887640449,17.6532218885904,33.3333333333333,37.0224719101124
2.0,2023 Marquette,68.3572,119.308,97.4789,21.8296,50.9675858732463,22.5285311990514,31.7133443163097,29.1243347847121,55.9797608095676,15.2561632330418,26.2417218543046,27.0469181232751
8.0,2023 Maryland,64.6104,114.136,95.7662,18.3703,47.7248953974895,18.4088689251008,28.1276962899051,28.3995815899582,50.8311688311688,16.4664463047065,30.0,34.2857142857143
8.0,2023 Memphis,71.7989,114.701,96.0133,18.6881,46.7123935666982,20.7858296227431,32.7039274924471,34.3897824030274,53.0295801526718,18.2805695552185,31.2178387650086,35.4484732824427
5.0,2023 Miami FL,68.8527,118.233,103.319,14.9148,51.196928635953,18.0884988597018,28.7747035573123,24.0289069557362,54.2857142857143,16.0569611907936,31.7880794701987,30.702947845805
7.0,2023 Michigan St.,64.9304,113.4,96.6898,16.7099,48.6273512963904,14.7949635109246,25.1857968620974,27.9613624809354,51.6975308641975,16.389630236653,27.6079136690647,27.1604938271605
11.0,2023 Mississippi St.,63.8156,105.451,91.3344,14.1161,46.1871281773932,21.7043012253328,28.6195286195286,27.5824770146025,46.745867768595,19.3820303123343,35.5411954765751,33.8326446280992
7.0,2023 Missouri,69.1078,119.289,105.37,13.9186,52.3273273273273,24.0053931035182,37.1956339210747,34.1841841841842,54.9952198852772,15.8143636999529,26.3381478334749,29.0630975143403
14.0,2023 Montana St.,66.4692,105.36,99.6121,5.74793,49.8301245753114,20.0739330122101,25.426944971537,35.1075877689694,50.9543088490457,17.7887308166237,25.6559766763848,43.956043956044
11.0,2023 N.C. State,69.1326,113.894,100.589,13.3052,49.7928534438115,18.8544553623919,26.2027491408935,34.0238218539617,51.4436296975252,13.3114974384816,30.3627760252366,25.2520623281393
11.0,2023 Nevada,66.0568,112.039,97.2466,14.7927,49.8029279279279,18.4661309637446,24.9312557286893,31.7567567567568,50.7204610951009,15.2727398948264,22.7884615384615,39.135446685879
16.0,2023 Northern Kentucky,62.0433,103.337,102.82,0.516867,51.3387660069849,23.3672928567222,33.0097087378641,30.500582072177,49.0686535391166,17.3370237324068,31.5743944636678,26.9292176689729
7.0,2023 Northwestern,64.9195,108.511,93.6787,14.8321,48.4453081621322,21.2529346348696,27.719298245614,31.6490838423098,47.2815040650407,14.6928321894342,28.5248573757131,29.6747967479675
12.0,2023 Oral Roberts,70.4986,115.289,102.04,13.2487,48.6233766233766,17.4279980101892,27.7303754266212,21.7142857142857,55.4498714652956,13.2196625326632,24.4916820702403,24.2159383033419
10.0,2023 Penn St.,64.6096,116.826,101.79,15.0367,49.1248272685398,13.0872084922359,25.5707762557078,25.5181943804698,55.4476551397442,13.706477032878,19.1722972972973,21.2695405021317
11.0,2023 Pittsburgh,67.3196,115.103,103.837,11.2663,48.4684260131951,16.5704985944666,28.6367098248286,30.3958529688973,52.498798654493,16.3256143787849,29.4975688816856,32.8688130706391
15.0,2023 Princeton,67.4503,109.093,103.527,5.5658,48.3934611048478,14.6269052992361,22.6071103008204,28.1285231116122,52.1984216459977,16.4613026634967,28.133971291866,30.3833145434047
11.0,2023 Providence,66.9051,116.847,102.117,14.7305,49.7222222222222,16.8663278147319,27.1877655055225,25.3535353535354,51.1392405063291,16.8663278147319,34.7258485639687,36.3037974683544
1.0,2023 Purdue,64.3846,119.362,94.8154,24.5463,47.1590909090909,15.4365653642065,23.5099337748344,19.2193675889328,51.8336776859504,17.2108832221612,38.3586083853702,37.1900826446281
5.0,2023 Saint Mary's,61.7454,113.47,91.5736,21.896,47.0873786407767,19.2295585786151,21.8691588785047,29.8686464877213,52.0073956682515,16.3909094551053,32.5411334552102,32.0126782884311
5.0,2023 San Diego St.,66.009,111.929,91.6744,20.2549,46.5294399234083,19.0866113901121,26.0736196319018,30.2058401148875,49.3131868131868,17.2800596947517,31.6153846153846,33.2417582417582
16.0,2023 Southeast Missouri St.,72.5476,100.937,108.149,-7.21197,51.3383838383838,19.0046091075181,28.2718120805369,44.1414141414141,50.1215953307393,17.2804796214752,25.0,38.1809338521401
6.0,2023 TCU,69.8117,112.366,94.3027,18.0633,48.135426889107,21.6441959221371,30.5057096247961,30.0785083415113,49.9765037593985,16.7049823814639,32.1857485988791,34.0695488721804
4.0,2023 Tennessee,65.5272,112.675,87.97,24.7052,42.8496042216359,22.1875541688334,26.8525896414343,33.7730870712401,49.8807820696233,18.1114315279682,36.4207221350078,30.6628516928946
2.0,2023 Texas,69.1219,116.581,92.0106,24.5707,48.1238273921201,22.1084801813267,29.0076335877863,33.7242026266416,53.2983835736129,16.3119710917688,28.3062645011601,30.5373525557012
7.0,2023 Texas A&M,66.1613,114.483,96.1997,18.2834,48.2328482328482,20.8553902139274,30.4241435562806,34.6673596673597,48.8354037267081,18.3016689632424,36.7398648648649,45.1345755693582
16.0,2023 Texas A&M Corpus Chris,69.2572,107.367,107.592,-0.225051,52.6482440990213,20.3839504638366,27.8252611585945,38.2268278641336,50.4792332268371,17.7173139286562,32.7663384064458,34.8242811501597
16.0,2023 Texas Southern,69.324,96.5543,106.264,-9.71,49.5798319327731,18.7065824311217,27.571305099395,38.7605042016807,46.0925449871465,20.258473798726,29.2483660130719,34.293059125964
14.0,2023 UC Santa Barbara,64.9567,111.335,104.693,6.6422,50.1402131239484,18.5322461082283,26.1201143946616,29.2204150308469,54.0839478162223,17.0033358042995,26.219512195122,34.4299489506523
2.0,2023 UCLA,66.2741,114.875,87.2423,27.6323,46.7871485943775,23.3286575463682,28.2485875706215,27.4598393574297,51.0690423162584,14.9222964650045,33.0173775671406,27.4387527839644
15.0,2023 UNC Asheville,68.5066,104.141,102.635,1.50642,48.288877705083,17.782814304705,29.1423813488759,26.7740312028183,53.6342986939239,20.0928367511496,25.7062146892655,40.885860306644
10.0,2023 USC,68.1465,113.122,97.4891,15.6327,45.4476479514416,17.8230707297974,32.2759714512292,30.2478502781993,51.2506652474721,18.0877698000419,28.8640595903166,33.2091538052155
10.0,2023 Utah St.,68.7801,117.762,98.8807,18.8814,48.1278082875686,15.7431866161697,24.4864420706656,30.3544682975537,55.4683411826269,17.5678686228955,27.3831775700935,34.850863422292
12.0,2023 VCU,68.0086,107.195,94.0449,13.1498,46.8996321597478,23.9440746787224,29.9581589958159,31.1087756174461,51.9550080342796,19.5906065553183,28.8512911843277,41.5640064274237
15.0,2023 Vermont,64.6048,109.778,104.357,5.42124,51.0433827567271,16.5888586567378,22.316384180791,26.9082921471719,54.8334243582742,14.2517542603466,19.2344497607655,28.1267067176406
4.0,2023 Virginia,61.5696,111.166,94.7544,16.4114,48.2818870122306,19.4785971060025,24.8812915479582,26.3249854397204,51.1614730878187,13.6301845754161,25.609756097561,34.7308781869688
9.0,2023 West Virginia,68.8537,117.144,97.9996,19.1445,50.8885298869144,20.8827817044097,29.3198529411765,38.6645126548196,51.510496671787,18.5250482861699,34.0142095914742,39.3753200204813
3.0,2023 Xavier,70.3573,119.297,99.604,19.693,50.2844638949672,16.2399318970598,25.0184501845018,27.0459518599562,55.2304964539007,17.1754118450471,30.7443365695793,31.3829787234043
